exp_key,epoch,task_key,feature,num_diags,max_diag_level,0_acc_balanced,1_acc_balanced,4_acc_balanced,0_acc_pathological,0_acc_normal,1_acc_normal,1_acc_organic,1_acc_muscle_tension,1_acc_functional,4_acc_normal,4_acc_hyperfunctional_dysphonia,4_acc_recurrent_paralysis,4_acc_functional_dysphonia,4_acc_reinkes_edema,4_acc_laryngitis,4_acc_psychogenic_dysphonia,4_acc_vocal_fold_polyp,4_acc_leukoplakia
unispeechSAT_a_4_50_commonvoice,54,a_n,UnispeechSAT,1,4,,,0.24563522696917792,,,,,,,0.6614173228346457,0.5,0.45714285714285713,0.047619047619047616,0.058823529411764705,0.14285714285714285,0.14285714285714285,0.0,0.2
wav2vec_phrase_4_25_emodb,120,phrase,Wav2Vec,1,4,,,0.24536516268799735,,,,,,,0.7559055118110236,0.16666666666666666,0.6857142857142857,0.0,0.0,0.07142857142857142,0.42857142857142855,0.0,0.1
wav2vec_phrase_4_50_commonvoice,160,phrase,Wav2Vec,1,4,,,0.24533947145495702,,,,,,,0.6850393700787402,0.19444444444444445,0.6571428571428571,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.1
unispeechSAT_a_4_25_librispeech,83,a_n,UnispeechSAT,1,4,,,0.245303324012603,,,,,,,0.6377952755905512,0.6111111111111112,0.5142857142857142,0.0,0.058823529411764705,0.21428571428571427,0.07142857142857142,0.0,0.1
unispeechSAT_a_4_25_emodb,100,a_n,UnispeechSAT,1,4,,,0.2452868487992774,,,,,,,0.8110236220472441,0.3611111111111111,0.5714285714285714,0.0,0.058823529411764705,0.07142857142857142,0.14285714285714285,0.09090909090909091,0.1
unispeechSAT_a_4_25_emodb,120,a_n,UnispeechSAT,1,4,,,0.24527990522278,,,,,,,0.8188976377952756,0.3055555555555556,0.5714285714285714,0.047619047619047616,0.058823529411764705,0.07142857142857142,0.14285714285714285,0.09090909090909091,0.1
wav2vec_phrase_4_25_emodb,115,phrase,Wav2Vec,1,4,,,0.24514019080948218,,,,,,,0.8110236220472441,0.16666666666666666,0.7428571428571429,0.0,0.0,0.0,0.2857142857142857,0.0,0.2
mfccdd_a_4_25_librispeech,118,a_n,MFCCDD,1,4,,,0.24500311644051032,,,,,,,0.44881889763779526,0.2777777777777778,0.2571428571428571,0.09523809523809523,0.4117647058823529,0.5,0.21428571428571427,0.0,0.0
unispeechSAT_a_4_25_librispeech,19,a_n,UnispeechSAT,1,4,,,0.2449291060839617,,,,,,,0.8503937007874016,0.1111111111111111,0.3142857142857143,0.0,0.0,0.21428571428571427,0.7142857142857143,0.0,0.0
mfccdd_a_4_25_commonvoice,216,a_n,MFCCDD,1,4,,,0.2448123574571004,,,,,,,0.5196850393700787,0.16666666666666666,0.34285714285714286,0.14285714285714285,0.4117647058823529,0.2857142857142857,0.14285714285714285,0.09090909090909091,0.1
mfccdd_a_4_50_emodb,400,a_n,MFCCDD,1,4,,,0.24473563650651808,,,,,,,0.6141732283464567,0.2777777777777778,0.42857142857142855,0.23809523809523808,0.17647058823529413,0.21428571428571427,0.07142857142857142,0.18181818181818182,0.0
unispeechSAT_a_4_25_commonvoice,80,a_n,UnispeechSAT,1,4,,,0.24444875911604338,,,,,,,0.6614173228346457,0.3888888888888889,0.5428571428571428,0.0,0.058823529411764705,0.21428571428571427,0.14285714285714285,0.09090909090909091,0.1
wav2vec_phrase_4_25_emodb,20,phrase,Wav2Vec,1,4,,,0.24434086262093058,,,,,,,0.952755905511811,0.05555555555555555,0.8,0.0,0.17647058823529413,0.21428571428571427,0.0,0.0,0.0
mfccdd_phrase_4_50_emodb,100,phrase,MFCCDD,1,4,,,0.24419681497032122,,,,,,,0.4251968503937008,0.5,0.2,0.0,0.17647058823529413,0.35714285714285715,0.35714285714285715,0.18181818181818182,0.0
mfccdd_a_4_25_librispeech,219,a_n,MFCCDD,1,4,,,0.2441550718222017,,,,,,,0.49606299212598426,0.1111111111111111,0.37142857142857144,0.2857142857142857,0.29411764705882354,0.21428571428571427,0.14285714285714285,0.18181818181818182,0.1
wav2vec_phrase_4_25_librispeech,60,phrase,Wav2Vec,1,4,,,0.2441374566741249,,,,,,,0.7716535433070866,0.2222222222222222,0.7714285714285715,0.0,0.11764705882352941,0.07142857142857142,0.14285714285714285,0.0,0.1
mfccdd_a_4_25_librispeech,100,a_n,MFCCDD,1,4,,,0.24399494997765803,,,,,,,0.48031496062992124,0.3055555555555556,0.34285714285714286,0.14285714285714285,0.35294117647058826,0.35714285714285715,0.21428571428571427,0.0,0.0
mfccdd_a_4_50_emodb,184,a_n,MFCCDD,1,4,,,0.24346593113769277,,,,,,,0.4566929133858268,0.3611111111111111,0.34285714285714286,0.09523809523809523,0.23529411764705882,0.35714285714285715,0.14285714285714285,0.0,0.2
mfccdd_a_4_25_commonvoice,400,a_n,MFCCDD,1,4,,,0.24335239437910428,,,,,,,0.6062992125984252,0.2222222222222222,0.3142857142857143,0.2857142857142857,0.29411764705882354,0.21428571428571427,0.07142857142857142,0.18181818181818182,0.0
unispeechSAT_a_4_50_commonvoice,44,a_n,UnispeechSAT,1,4,,,0.2432004525875145,,,,,,,0.5433070866141733,0.5555555555555556,0.45714285714285713,0.047619047619047616,0.11764705882352941,0.14285714285714285,0.14285714285714285,0.18181818181818182,0.0
mfccdd_phrase_4_50_commonvoice,400,phrase,MFCCDD,1,4,,,0.24312992887178467,,,,,,,0.5275590551181102,0.4722222222222222,0.2571428571428571,0.0,0.4117647058823529,0.14285714285714285,0.2857142857142857,0.09090909090909091,0.0
unispeechSAT_phrase_4_25_commonvoice,1,phrase,UnispeechSAT,1,4,,,0.24287103001013766,,,,,,,0.984251968503937,0.4444444444444444,0.6857142857142857,0.0,0.0,0.07142857142857142,0.0,0.0,0.0
mfccdd_phrase_4_50_librispeech,75,phrase,MFCCDD,1,4,,,0.24284025919814095,,,,,,,0.29133858267716534,0.4722222222222222,0.17142857142857143,0.0,0.5882352941176471,0.5,0.07142857142857142,0.09090909090909091,0.0
mfccdd_a_4_25_emodb,1000,a_n,MFCCDD,1,4,,,0.24223672501424545,,,,,,,0.7244094488188977,0.3055555555555556,0.42857142857142855,0.09523809523809523,0.058823529411764705,0.21428571428571427,0.07142857142857142,0.18181818181818182,0.1
unispeechSAT_a_4_25_emodb,140,a_n,UnispeechSAT,1,4,,,0.24203151076703644,,,,,,,0.7480314960629921,0.5,0.5142857142857142,0.0,0.058823529411764705,0.14285714285714285,0.21428571428571427,0.0,0.0
wav2vec_phrase_4_50_commonvoice,28,phrase,Wav2Vec,1,4,,,0.24173575525281565,,,,,,,0.7716535433070866,0.3611111111111111,0.8,0.0,0.0,0.14285714285714285,0.0,0.0,0.1
mfccdd_a_4_50_emodb,800,a_n,MFCCDD,1,4,,,0.24134887550820855,,,,,,,0.6456692913385826,0.25,0.42857142857142855,0.14285714285714285,0.17647058823529413,0.35714285714285715,0.07142857142857142,0.0,0.1
mfccdd_a_4_50_commonvoice,194,a_n,MFCCDD,1,4,,,0.24129848445117863,,,,,,,0.5354330708661418,0.2222222222222222,0.3142857142857143,0.23809523809523808,0.29411764705882354,0.21428571428571427,0.07142857142857142,0.18181818181818182,0.1
mfccdd_phrase_4_50_commonvoice,29,phrase,MFCCDD,1,4,,,0.24099418128289518,,,,,,,0.2125984251968504,0.5277777777777778,0.2857142857142857,0.0,0.0,0.8571428571428571,0.2857142857142857,0.0,0.0
wav2vec_phrase_4_25_commonvoice,20,phrase,Wav2Vec,1,4,,,0.2408063074112171,,,,,,,0.8582677165354331,0.16666666666666666,0.7714285714285715,0.0,0.11764705882352941,0.07142857142857142,0.0,0.18181818181818182,0.0
mfccdd_a_4_25_emodb,117,a_n,MFCCDD,1,4,,,0.24073975675797504,,,,,,,0.5118110236220472,0.19444444444444445,0.2571428571428571,0.23809523809523808,0.23529411764705882,0.21428571428571427,0.14285714285714285,0.2727272727272727,0.1
mfccdd_a_4_25_emodb,69,a_n,MFCCDD,1,4,,,0.24061392949767196,,,,,,,0.4881889763779528,0.16666666666666666,0.34285714285714286,0.09523809523809523,0.17647058823529413,0.35714285714285715,0.35714285714285715,0.18181818181818182,0.0
mfccdd_phrase_4_50_emodb,129,phrase,MFCCDD,1,4,,,0.2405257460761552,,,,,,,0.4881889763779528,0.3611111111111111,0.17142857142857143,0.0,0.17647058823529413,0.42857142857142855,0.35714285714285715,0.18181818181818182,0.0
unispeechSAT_a_4_50_commonvoice,100,a_n,UnispeechSAT,1,4,,,0.24039023865332343,,,,,,,0.7637795275590551,0.4166666666666667,0.5714285714285714,0.047619047619047616,0.058823529411764705,0.07142857142857142,0.14285714285714285,0.09090909090909091,0.0
mfccdd_a_4_25_librispeech,800,a_n,MFCCDD,1,4,,,0.24028516043337722,,,,,,,0.7401574803149606,0.16666666666666666,0.37142857142857144,0.23809523809523808,0.11764705882352941,0.2857142857142857,0.14285714285714285,0.0,0.1
wav2vec_phrase_4_50_commonvoice,120,phrase,Wav2Vec,1,4,,,0.2401553972420114,,,,,,,0.7637795275590551,0.25,0.7142857142857143,0.047619047619047616,0.0,0.07142857142857142,0.21428571428571427,0.0,0.1
wav2vec_phrase_4_25_librispeech,92,phrase,Wav2Vec,1,4,,,0.2400116652085156,,,,,,,0.8267716535433071,0.16666666666666666,0.8,0.09523809523809523,0.0,0.0,0.07142857142857142,0.0,0.2
wav2vec_phrase_4_50_librispeech,180,phrase,Wav2Vec,1,4,,,0.2398512685914261,,,,,,,0.7086614173228346,0.4166666666666667,0.7428571428571429,0.047619047619047616,0.0,0.0,0.14285714285714285,0.0,0.1
wav2vec_phrase_4_50_emodb,5,phrase,Wav2Vec,1,4,,,0.23980752405949257,,,,,,,0.8582677165354331,0.0,0.8,0.0,0.0,0.5,0.0,0.0,0.0
wav2vec_phrase_4_50_librispeech,87,phrase,Wav2Vec,1,4,,,0.2397630034807741,,,,,,,0.7322834645669292,0.2222222222222222,0.7428571428571429,0.0,0.11764705882352941,0.0,0.14285714285714285,0.0,0.2
mfccdd_a_4_25_emodb,92,a_n,MFCCDD,1,4,,,0.23964197731373893,,,,,,,0.4566929133858268,0.2777777777777778,0.34285714285714286,0.2857142857142857,0.23529411764705882,0.21428571428571427,0.07142857142857142,0.2727272727272727,0.0
mfccdd_phrase_4_50_commonvoice,200,phrase,MFCCDD,1,4,,,0.23955514547609655,,,,,,,0.33858267716535434,0.3611111111111111,0.2,0.0,0.47058823529411764,0.42857142857142855,0.35714285714285715,0.0,0.0
unispeechSAT_a_4_25_emodb,180,a_n,UnispeechSAT,1,4,,,0.23934241211530077,,,,,,,0.7637795275590551,0.3055555555555556,0.5428571428571428,0.047619047619047616,0.11764705882352941,0.14285714285714285,0.14285714285714285,0.09090909090909091,0.0
mfccdd_a_4_25_librispeech,188,a_n,MFCCDD,1,4,,,0.239336270577586,,,,,,,0.44881889763779526,0.25,0.34285714285714286,0.23809523809523808,0.23529411764705882,0.2857142857142857,0.07142857142857142,0.18181818181818182,0.1
unispeechSAT_a_4_25_librispeech,39,a_n,UnispeechSAT,1,4,,,0.239277647483607,,,,,,,0.5826771653543307,0.6388888888888888,0.45714285714285713,0.0,0.11764705882352941,0.2857142857142857,0.07142857142857142,0.0,0.0
mfccdd_a_4_50_librispeech,1200,a_n,MFCCDD,1,4,,,0.2392403415407893,,,,,,,0.7795275590551181,0.2222222222222222,0.37142857142857144,0.14285714285714285,0.11764705882352941,0.2857142857142857,0.14285714285714285,0.09090909090909091,0.0
mfccdd_a_4_25_commonvoice,187,a_n,MFCCDD,1,4,,,0.2391508770851059,,,,,,,0.5590551181102362,0.16666666666666666,0.3142857142857143,0.09523809523809523,0.23529411764705882,0.35714285714285715,0.14285714285714285,0.18181818181818182,0.1
mfccdd_phrase_4_50_emodb,107,phrase,MFCCDD,1,4,,,0.2386134851087761,,,,,,,0.4566929133858268,0.3611111111111111,0.2571428571428571,0.0,0.17647058823529413,0.42857142857142855,0.2857142857142857,0.18181818181818182,0.0
mfccdd_a_4_25_emodb,138,a_n,MFCCDD,1,4,,,0.23850947998701585,,,,,,,0.4409448818897638,0.25,0.37142857142857144,0.19047619047619047,0.23529411764705882,0.21428571428571427,0.07142857142857142,0.2727272727272727,0.1
mfccdd_a_4_50_emodb,196,a_n,MFCCDD,1,4,,,0.23844290705491877,,,,,,,0.4645669291338583,0.2777777777777778,0.3142857142857143,0.09523809523809523,0.29411764705882354,0.2857142857142857,0.21428571428571427,0.0,0.2
unispeechSAT_a_4_50_librispeech,66,a_n,UnispeechSAT,1,4,,,0.23830628197619091,,,,,,,0.47244094488188976,0.6944444444444444,0.4857142857142857,0.047619047619047616,0.058823529411764705,0.21428571428571427,0.07142857142857142,0.0,0.1
wav2vec_phrase_4_50_commonvoice,60,phrase,Wav2Vec,1,4,,,0.23823468144913262,,,,,,,0.6771653543307087,0.3333333333333333,0.7142857142857143,0.0,0.17647058823529413,0.0,0.14285714285714285,0.0,0.1
wav2vec_phrase_4_25_emodb,100,phrase,Wav2Vec,1,4,,,0.23810742091581988,,,,,,,0.7952755905511811,0.19444444444444445,0.6571428571428571,0.0,0.0,0.0,0.21428571428571427,0.18181818181818182,0.1
mfccdd_a_4_50_emodb,231,a_n,MFCCDD,1,4,,,0.23708543784968056,,,,,,,0.5039370078740157,0.25,0.3142857142857143,0.14285714285714285,0.29411764705882354,0.2857142857142857,0.14285714285714285,0.0,0.2
mfccdd_a_4_25_commonvoice,168,a_n,MFCCDD,1,4,,,0.23695180556381729,,,,,,,0.4645669291338583,0.1111111111111111,0.3142857142857143,0.23809523809523808,0.29411764705882354,0.2857142857142857,0.14285714285714285,0.18181818181818182,0.1
mfccdd_a_4_25_librispeech,102,a_n,MFCCDD,1,4,,,0.2368382056818061,,,,,,,0.49606299212598426,0.2777777777777778,0.3142857142857143,0.19047619047619047,0.35294117647058826,0.35714285714285715,0.14285714285714285,0.0,0.0
wav2vec_phrase_4_50_emodb,40,phrase,Wav2Vec,1,4,,,0.23679054007137998,,,,,,,0.7795275590551181,0.19444444444444445,0.8,0.0,0.0,0.2857142857142857,0.07142857142857142,0.0,0.0
mfccdd_a_4_25_librispeech,28,a_n,MFCCDD,1,4,,,0.23673805480197327,,,,,,,0.4566929133858268,0.16666666666666666,0.22857142857142856,0.047619047619047616,0.5882352941176471,0.42857142857142855,0.21428571428571427,0.0,0.0
wav2vec_phrase_4_25_librispeech,26,phrase,Wav2Vec,1,4,,,0.23670435803367715,,,,,,,0.7007874015748031,0.08333333333333333,0.8,0.0,0.11764705882352941,0.2857142857142857,0.14285714285714285,0.0,0.0
wav2vec_a_4_50_emodb,80,a_n,Wav2Vec,1,4,,,0.2366359953668893,,,,,,,0.7874015748031497,0.16666666666666666,0.5142857142857142,0.047619047619047616,0.11764705882352941,0.21428571428571427,0.0,0.18181818181818182,0.1
wav2vec_phrase_4_50_librispeech,40,phrase,Wav2Vec,1,4,,,0.23656279076226586,,,,,,,0.6377952755905512,0.3055555555555556,0.8,0.0,0.0,0.21428571428571427,0.07142857142857142,0.0,0.1
wav2vec_phrase_4_25_librispeech,17,phrase,Wav2Vec,1,4,,,0.2364239192323182,,,,,,,0.7952755905511811,0.3611111111111111,0.8285714285714286,0.0,0.0,0.14285714285714285,0.0,0.0,0.0
wav2vec_phrase_4_50_commonvoice,62,phrase,Wav2Vec,1,4,,,0.23619751779393588,,,,,,,0.7637795275590551,0.3888888888888889,0.7428571428571429,0.0,0.058823529411764705,0.0,0.07142857142857142,0.0,0.1
mfccdd_a_4_50_emodb,97,a_n,MFCCDD,1,4,,,0.2361847742888348,,,,,,,0.44881889763779526,0.2222222222222222,0.34285714285714286,0.14285714285714285,0.4117647058823529,0.21428571428571427,0.14285714285714285,0.0,0.2
mfccdd_a_4_50_librispeech,29,a_n,MFCCDD,1,4,,,0.23565783852181876,,,,,,,0.3228346456692913,0.3611111111111111,0.2857142857142857,0.14285714285714285,0.29411764705882354,0.5714285714285714,0.14285714285714285,0.0,0.0
mfccdd_a_4_50_emodb,185,a_n,MFCCDD,1,4,,,0.2356349247193774,,,,,,,0.44881889763779526,0.2777777777777778,0.2571428571428571,0.14285714285714285,0.29411764705882354,0.2857142857142857,0.21428571428571427,0.0,0.2
unispeechSAT_a_4_50_librispeech,180,a_n,UnispeechSAT,1,4,,,0.23558860697968312,,,,,,,0.84251968503937,0.4444444444444444,0.4,0.047619047619047616,0.0,0.14285714285714285,0.14285714285714285,0.0,0.1
unispeechSAT_phrase_4_25_commonvoice,2,phrase,UnispeechSAT,1,4,,,0.23554486244774958,,,,,,,0.9921259842519685,0.5277777777777778,0.6,0.0,0.0,0.0,0.0,0.0,0.0
unispeechSAT_a_4_25_commonvoice,46,a_n,UnispeechSAT,1,4,,,0.23552039655173823,,,,,,,0.5669291338582677,0.5555555555555556,0.42857142857142855,0.047619047619047616,0.23529411764705882,0.21428571428571427,0.07142857142857142,0.0,0.0
wav2vec_phrase_4_25_commonvoice,60,phrase,Wav2Vec,1,4,,,0.2353260580989468,,,,,,,0.7637795275590551,0.2222222222222222,0.7714285714285715,0.0,0.11764705882352941,0.07142857142857142,0.07142857142857142,0.0,0.1
wav2vec_phrase_4_50_emodb,60,phrase,Wav2Vec,1,4,,,0.23496286820356607,,,,,,,0.7874015748031497,0.2222222222222222,0.6857142857142857,0.0,0.17647058823529413,0.0,0.14285714285714285,0.0,0.1
unispeechSAT_a_4_25_librispeech,100,a_n,UnispeechSAT,1,4,,,0.2345284713742333,,,,,,,0.8110236220472441,0.25,0.5142857142857142,0.0,0.058823529411764705,0.14285714285714285,0.14285714285714285,0.09090909090909091,0.1
mfccdd_a_4_25_librispeech,187,a_n,MFCCDD,1,4,,,0.23415219636464035,,,,,,,0.5275590551181102,0.1388888888888889,0.4,0.09523809523809523,0.23529411764705882,0.2857142857142857,0.14285714285714285,0.18181818181818182,0.1
wav2vec_phrase_4_25_emodb,80,phrase,Wav2Vec,1,4,,,0.23360413281673123,,,,,,,0.6929133858267716,0.16666666666666666,0.7142857142857143,0.0,0.0,0.21428571428571427,0.21428571428571427,0.0,0.1
unispeechSAT_a_4_50_commonvoice,46,a_n,UnispeechSAT,1,4,,,0.233449250216272,,,,,,,0.48031496062992124,0.5,0.37142857142857144,0.047619047619047616,0.058823529411764705,0.5,0.14285714285714285,0.0,0.0
mfccdd_phrase_4_25_librispeech,200,phrase,MFCCDD,1,4,,,0.23338924954642104,,,,,,,0.33070866141732286,0.5277777777777778,0.2,0.0,0.47058823529411764,0.2857142857142857,0.2857142857142857,0.0,0.0
wav2vec_phrase_4_25_commonvoice,80,phrase,Wav2Vec,1,4,,,0.23312849782666056,,,,,,,0.7322834645669292,0.19444444444444445,0.7142857142857143,0.0,0.0,0.14285714285714285,0.21428571428571427,0.0,0.1
unispeechSAT_a_4_50_commonvoice,140,a_n,UnispeechSAT,1,4,,,0.23307987793860885,,,,,,,0.7007874015748031,0.08333333333333333,0.4,0.0,0.29411764705882354,0.14285714285714285,0.2857142857142857,0.09090909090909091,0.1
mfccdd_phrase_4_50_commonvoice,15,phrase,MFCCDD,1,4,,,0.23292782846588622,,,,,,,0.25984251968503935,0.2222222222222222,0.5428571428571428,0.0,0.0,0.8571428571428571,0.21428571428571427,0.0,0.0
unispeechSAT_a_4_25_commonvoice,140,a_n,UnispeechSAT,1,4,,,0.23291390046832383,,,,,,,0.7874015748031497,0.4166666666666667,0.5714285714285714,0.047619047619047616,0.058823529411764705,0.07142857142857142,0.14285714285714285,0.0,0.0
mfccdd_a_4_50_librispeech,1000,a_n,MFCCDD,1,4,,,0.23290845328825874,,,,,,,0.7716535433070866,0.16666666666666666,0.45714285714285713,0.047619047619047616,0.17647058823529413,0.14285714285714285,0.14285714285714285,0.09090909090909091,0.1
mfccdd_a_4_25_commonvoice,1200,a_n,MFCCDD,1,4,,,0.2328738170949071,,,,,,,0.7874015748031497,0.2777777777777778,0.4,0.09523809523809523,0.058823529411764705,0.21428571428571427,0.07142857142857142,0.09090909090909091,0.1
mfccdd_a_4_50_emodb,112,a_n,MFCCDD,1,4,,,0.23262480261862692,,,,,,,0.3858267716535433,0.3055555555555556,0.3142857142857143,0.19047619047619047,0.4117647058823529,0.21428571428571427,0.07142857142857142,0.0,0.2
wav2vec_phrase_4_50_emodb,94,phrase,Wav2Vec,1,4,,,0.23256190198447413,,,,,,,0.5748031496062992,0.3611111111111111,0.7428571428571429,0.0,0.0,0.07142857142857142,0.14285714285714285,0.0,0.2
wav2vec_phrase_4_25_librispeech,20,phrase,Wav2Vec,1,4,,,0.23249164932814775,,,,,,,0.889763779527559,0.08333333333333333,0.8,0.0,0.17647058823529413,0.14285714285714285,0.0,0.0,0.0
unispeechSAT_a_4_25_librispeech,180,a_n,UnispeechSAT,1,4,,,0.2324710488134913,,,,,,,0.7559055118110236,0.19444444444444445,0.5714285714285714,0.047619047619047616,0.11764705882352941,0.07142857142857142,0.14285714285714285,0.09090909090909091,0.1
mfccdd_phrase_4_25_librispeech,129,phrase,MFCCDD,1,4,,,0.23245846868666076,,,,,,,0.3937007874015748,0.4722222222222222,0.2571428571428571,0.0,0.23529411764705882,0.5,0.14285714285714285,0.09090909090909091,0.0
wav2vec_a_4_50_commonvoice,57,a_n,Wav2Vec,1,4,,,0.2324558137897647,,,,,,,0.6614173228346457,0.16666666666666666,0.6285714285714286,0.14285714285714285,0.058823529411764705,0.14285714285714285,0.0,0.09090909090909091,0.2
wav2vec_a_4_50_librispeech,105,a_n,Wav2Vec,1,4,,,0.23238444347754214,,,,,,,0.7086614173228346,0.25,0.5142857142857142,0.047619047619047616,0.11764705882352941,0.07142857142857142,0.0,0.18181818181818182,0.2
mfccdd_phrase_4_25_librispeech,118,phrase,MFCCDD,1,4,,,0.23195740238352558,,,,,,,0.3779527559055118,0.4166666666666667,0.22857142857142856,0.047619047619047616,0.5882352941176471,0.42857142857142855,0.0,0.0,0.0
mfccdd_a_4_25_commonvoice,1000,a_n,MFCCDD,1,4,,,0.23194889186088816,,,,,,,0.7480314960629921,0.25,0.4,0.09523809523809523,0.11764705882352941,0.21428571428571427,0.07142857142857142,0.09090909090909091,0.1
unispeechSAT_a_4_50_commonvoice,160,a_n,UnispeechSAT,1,4,,,0.23181561603670606,,,,,,,0.7874015748031497,0.2777777777777778,0.5142857142857142,0.0,0.058823529411764705,0.21428571428571427,0.14285714285714285,0.09090909090909091,0.0
mfccdd_a_4_50_emodb,128,a_n,MFCCDD,1,4,,,0.23169787600079403,,,,,,,0.4251968503937008,0.25,0.2857142857142857,0.14285714285714285,0.35294117647058826,0.21428571428571427,0.21428571428571427,0.0,0.2
mfccdd_a_4_50_commonvoice,200,a_n,MFCCDD,1,4,,,0.23168005291673655,,,,,,,0.4881889763779528,0.25,0.3142857142857143,0.047619047619047616,0.29411764705882354,0.2857142857142857,0.21428571428571427,0.09090909090909091,0.1
mfccdd_a_4_50_emodb,1200,a_n,MFCCDD,1,4,,,0.23118486823134038,,,,,,,0.7716535433070866,0.19444444444444445,0.34285714285714286,0.09523809523809523,0.17647058823529413,0.35714285714285715,0.14285714285714285,0.0,0.0
mfccdd_a_4_50_emodb,96,a_n,MFCCDD,1,4,,,0.23107364847367937,,,,,,,0.4330708661417323,0.2222222222222222,0.37142857142857144,0.14285714285714285,0.35294117647058826,0.21428571428571427,0.14285714285714285,0.0,0.2
mfccdd_a_4_50_commonvoice,1000,a_n,MFCCDD,1,4,,,0.23099812686812837,,,,,,,0.7716535433070866,0.19444444444444445,0.37142857142857144,0.09523809523809523,0.11764705882352941,0.2857142857142857,0.14285714285714285,0.0,0.1
mfccdd_a_4_50_commonvoice,1800,a_n,MFCCDD,1,4,,,0.23091295109204635,,,,,,,0.8110236220472441,0.2222222222222222,0.37142857142857144,0.09523809523809523,0.058823529411764705,0.35714285714285715,0.07142857142857142,0.09090909090909091,0.0
mfccdd_a_4_50_commonvoice,800,a_n,MFCCDD,1,4,,,0.23063358910201584,,,,,,,0.6850393700787402,0.2777777777777778,0.37142857142857144,0.09523809523809523,0.11764705882352941,0.2857142857142857,0.14285714285714285,0.0,0.1
unispeechSAT_a_4_50_librispeech,160,a_n,UnispeechSAT,1,4,,,0.2305398916638688,,,,,,,0.7795275590551181,0.3888888888888889,0.5142857142857142,0.047619047619047616,0.058823529411764705,0.14285714285714285,0.14285714285714285,0.0,0.0
mfccdd_phrase_4_25_emodb,57,phrase,MFCCDD,1,4,,,0.23049617312393286,,,,,,,0.33070866141732286,0.4444444444444444,0.2,0.0,0.29411764705882354,0.35714285714285715,0.35714285714285715,0.09090909090909091,0.0
wav2vec_phrase_4_50_librispeech,60,phrase,Wav2Vec,1,4,,,0.23017527220862094,,,,,,,0.7165354330708661,0.25,0.6857142857142857,0.0,0.17647058823529413,0.0,0.14285714285714285,0.0,0.1
wav2vec_phrase_4_50_emodb,100,phrase,Wav2Vec,1,4,,,0.23002819092057938,,,,,,,0.7480314960629921,0.2222222222222222,0.7142857142857143,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.1
wav2vec_phrase_4_25_commonvoice,17,phrase,Wav2Vec,1,4,,,0.22982404977155635,,,,,,,0.7795275590551181,0.3888888888888889,0.8285714285714286,0.0,0.0,0.07142857142857142,0.0,0.0,0.0
unispeechSAT_a_4_50_commonvoice,60,a_n,UnispeechSAT,1,4,,,0.2298151716478102,,,,,,,0.7559055118110236,0.3055555555555556,0.42857142857142855,0.0,0.058823529411764705,0.2857142857142857,0.14285714285714285,0.09090909090909091,0.0
mfccdd_phrase_4_50_emodb,84,phrase,MFCCDD,1,4,,,0.22945663803313948,,,,,,,0.4330708661417323,0.3055555555555556,0.22857142857142856,0.09523809523809523,0.4117647058823529,0.2857142857142857,0.21428571428571427,0.09090909090909091,0.0
mfccdd_a_4_50_librispeech,200,a_n,MFCCDD,1,4,,,0.22943889663821734,,,,,,,0.47244094488188976,0.19444444444444445,0.2857142857142857,0.09523809523809523,0.23529411764705882,0.35714285714285715,0.14285714285714285,0.18181818181818182,0.1
wav2vec_phrase_4_50_librispeech,120,phrase,Wav2Vec,1,4,,,0.22915330028190922,,,,,,,0.7401574803149606,0.2222222222222222,0.7142857142857143,0.0,0.0,0.07142857142857142,0.21428571428571427,0.0,0.1
mfccdd_a_4_25_emodb,27,a_n,MFCCDD,1,4,,,0.22907120270096953,,,,,,,0.48031496062992124,0.2222222222222222,0.45714285714285713,0.23809523809523808,0.23529411764705882,0.35714285714285715,0.07142857142857142,0.0,0.0
wav2vec_phrase_4_25_emodb,160,phrase,Wav2Vec,1,4,,,0.22857490035967723,,,,,,,0.49606299212598426,0.3611111111111111,0.7714285714285715,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0
unispeechSAT_a_4_50_librispeech,61,a_n,UnispeechSAT,1,4,,,0.22835007700686255,,,,,,,0.41732283464566927,0.75,0.2857142857142857,0.09523809523809523,0.058823529411764705,0.2857142857142857,0.07142857142857142,0.09090909090909091,0.0
mfccdd_a_4_25_commonvoice,151,a_n,MFCCDD,1,4,,,0.22812651983564441,,,,,,,0.47244094488188976,0.16666666666666666,0.3142857142857143,0.09523809523809523,0.29411764705882354,0.2857142857142857,0.14285714285714285,0.18181818181818182,0.1
mfccdd_a_4_50_librispeech,400,a_n,MFCCDD,1,4,,,0.22795802114159378,,,,,,,0.6062992125984252,0.19444444444444445,0.3142857142857143,0.14285714285714285,0.23529411764705882,0.21428571428571427,0.07142857142857142,0.2727272727272727,0.0
wav2vec_phrase_4_25_emodb,1,phrase,Wav2Vec,1,4,,,0.22792150981127357,,,,,,,0.937007874015748,0.0,0.6857142857142857,0.0,0.0,0.42857142857142855,0.0,0.0,0.0
